command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,resp_read_fun,resp_write_fun,sub_function,resp_length,setpoint,control_mode,control_scheme,pump,solenoid,measurement,time,result
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.014254,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.022989,1.26379,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.16092,1.1329799999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.16092,1.220058,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.0625,1.242227,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.10646,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7126439999999999,1.010984,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.125,1.066403,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.643678,1.0762969999999998,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.018299,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.8125,1.230752,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,8590458880.0,1.091174,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.655172,1.2772569999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.735632,1.164952,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.042429,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.151359,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,16.298849,1.073598,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.655172,1.237388,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.188287,4
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.012002,4
4,4,183,233,9,18,3,3,10,0,19,90,2,1,0,0,1.298851,1.047975,4
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,4.494253,1.1027559999999998,3
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.1875,1.180069,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.125,1.2089459999999999,2
4,4,183,233,9,18,10,3,10,0,19,20,0,1,0,0,0.264368,1.0340989999999999,6
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.202452,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.0866280000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.0625,1.126601,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.22988499999999998,1.060578,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8045979999999999,1.182939,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.015369,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.20689699999999997,1.000942,0
57,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.0382930000000001,6
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,23.425287,1.1073309999999998,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.2894290000000002,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.16092,1.055908,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.22583,0
4,4,183,233,9,18,3,3,10,0,19,80,0,1,0,0,0.16092,1.1694719999999998,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.625,1.2922719999999999,2
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.041256,4
4,4,183,233,9,18,3,3,10,0,19,80,0,1,0,0,0.183908,1.009017,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.228966,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.068966,1.298828,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.233119,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,19.689655,1.283252,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.25,1.261126,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8045979999999999,1.2754020000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.20689699999999997,1.0372620000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.885057,1.066627,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0625,1.173049,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0079040000000001,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.5,1.1427260000000001,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.666667,1.1019510000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.471264,1.140468,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.176195,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.20689699999999997,1.066344,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.114943,1.047499,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.274202,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,15.977012,1.1097780000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,20.563217,1.035016,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0625,1.243254,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.005388,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.057471,1.057009,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.125,1.266484,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.3125,1.187462,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.011493999999999999,1.046366,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.299944,6
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.049999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,2.2413790000000002,1.160806,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.255127,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,18.528736,1.159092,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.004456,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.471264,1.2864229999999999,0
4,4,183,233,9,18,8,3,10,0,19,20,0,1,0,0,0.252874,1.1693790000000002,6
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,19.954023,1.193606,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.655172,1.2420280000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-1.58e+31,1.280209,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-51.0,1.085716,1
4,4,183,233,9,18,3,3,10,0,19,90,2,1,0,0,1.252874,1.24938,4
56,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.632184,1.0398040000000002,6
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.041906,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,25.402298000000002,1.103939,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.42528699999999997,1.025211,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.264368,1.12764,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.271457,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,19.229885,1.2904799999999998,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.25,1.185397,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7126439999999999,1.103325,0
8,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.632184,1.112341,6
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.0,1.241241,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.3125,1.169776,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.259109,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.528736,1.291654,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,11.436781,1.2622010000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.057471,1.15519,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.988506,1.0592290000000002,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.4375,1.186664,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.08046,1.203809,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.21839099999999997,1.207899,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.287356,1.275585,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,20.149426000000002,1.086076,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.004988,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.1034479999999998,1.176979,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,24.643677,1.213303,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.189863,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.954023,1.1825729999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8045979999999999,1.075061,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.045977,1.105273,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0025629999999999,7
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.000049,7
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006661,7
4,4,183,233,9,18,3,3,10,0,19,80,0,1,0,0,0.183908,1.134735,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.125,1.190264,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.113394,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0076,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.1043100000000001,4
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003884,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.20689699999999997,1.114483,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.678161,1.134958,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.678161,1.169753,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0087110000000001,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.793103,1.230374,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.0951819999999999,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006016,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,20.574713,1.135731,0
72,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.2118010000000001,6
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.277985,0
38,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.252302,6
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.001682,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.655172,1.094417,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,15.183907999999999,1.2748709999999999,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.003398,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.5172410000000003,1.171462,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.471264,1.27101,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.29885100000000003,1.2733700000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.3125,1.08204,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-52480.0,1.025043,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.022208,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.126437,1.1842979999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.05787,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,19.379310999999998,1.220582,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,9.977012,1.0526870000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.0,1.026194,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.8390800000000005,1.243212,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.21839099999999997,1.229841,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.125,1.1899959999999998,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-1.05e+36,1.1237629999999998,1
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.5862069999999999,1.128591,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-1.07e+36,1.263207,1
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.1970610000000002,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.124982,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.770115,1.072705,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,15.21839,1.249203,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.885057,1.014061,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0,1.173278,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.223784,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.563218,1.2193829999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.041463,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,16.666667999999998,1.158185,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.310345,1.141833,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0,1.199542,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.321839,1.122606,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.9375,1.1336600000000001,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,19.413794,1.278253,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.482759,1.2950409999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.149425,1.142391,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.220461,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.18636,4
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,3.494253,1.0472190000000001,3
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,2.413793,1.276499,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-52224.0,1.278042,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.166906,1
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.43678199999999995,1.233811,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0080280000000001,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.0361719999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.6551730000000004,1.274926,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,14.965518,1.232257,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.643678,1.000518,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.1950399999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.114943,1.028622,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,2.482759,1.111158,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,14.827587,1.145304,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.413793,1.255356,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.261699,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7241380000000001,1.166115,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.212598,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.117321,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.22988499999999998,1.241633,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.29885100000000003,1.132125,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.125,1.0540049999999999,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,19.068966,1.294049,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,2.908046,1.20595,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.168794,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8045979999999999,1.2253,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.666667,1.004667,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.109249,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.574713,1.231213,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.088069,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.43678199999999995,1.256788,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.678161,1.28431,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,4.494253,1.1810829999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.254796,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.039759,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.287356,1.0252569999999999,4
4,4,183,233,9,18,3,3,10,0,19,90,0,1,0,0,0.275862,1.119162,4
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.2479770000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.4022989999999997,1.295513,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.045977,1.0609110000000002,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.375,1.2400950000000002,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.0977540000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.27217,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.08046,1.246553,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.21839099999999997,1.104832,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.2566680000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.241379,1.299139,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.004389,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.252874,1.128724,0
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,1.402299,1.1311930000000001,3
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0026190000000001,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.272597,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.0662559999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7126439999999999,1.215873,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.002646,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,18.885057,1.098583,0
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.161826,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.988506,1.0990799999999998,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,19.287357,1.171403,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.29885100000000003,1.180107,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.150786,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7126439999999999,1.260037,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,11.0,1.148277,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.3125,1.2226139999999999,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0066190000000002,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.106121,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0625,1.276816,2
4,4,183,233,9,18,3,3,10,0,19,90,2,1,0,0,1.264368,1.155157,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.264368,1.2293610000000001,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.22988499999999998,1.110219,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.126437,1.001882,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.793103,1.074435,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.21839099999999997,1.139953,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.022989,1.105304,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.034483,1.014964,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,20.402298000000002,1.083325,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,1.678161,1.1461629999999998,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.001719,4
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7241380000000001,1.102608,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.4375,1.2799969999999998,2
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.039686,0
4,4,183,233,9,18,3,3,10,0,19,90,2,1,0,0,1.2298850000000001,1.298014,4
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.034483,1.124894,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.4375,1.2874219999999998,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.62069,1.139129,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.45976999999999996,1.004026,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.0065899999999999,7
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,-2.55e+29,1.2582799999999998,1
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,20.252872,1.110751,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0,1.096057,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.002567,7
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.275862,1.241641,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.6875,1.074109,2
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.005975,7
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.5625,1.194383,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.494253,1.1806450000000002,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.275862,1.276527,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,1,1,0.0,1.000823,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.7241380000000001,1.1014979999999999,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.0625,1.088745,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.195402,1.295749,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.8390799999999999,1.203865,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.008257,7
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.006282,7
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.241379,1.0947719999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.077493,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.1875,1.260404,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,1,14.505747,1.050082,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.0049700000000001,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.1875,1.276892,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.25,1.1808889999999999,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.43678199999999995,1.253296,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.0,1.0238459999999998,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.25,1.2821,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.252874,1.055857,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.0,1.273959,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.5625,1.142595,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,3.816092,1.104991,3
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.252874,1.215667,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.194757,0
4,4,183,233,9,18,3,3,10,0,19,20,1,0,0,0,3.195402,1.164809,3
4,4,183,233,9,18,3,3,10,0,19,70,0,1,0,0,0.264368,1.228637,4
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.4375,1.060284,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.701149,1.0254379999999998,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.6091949999999999,1.225157,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,8.0625,1.043456,2
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.241379,1.225947,0
4,4,183,233,9,18,3,1,10,0,19,20,0,1,0,0,0.367816,1.029415,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,10.875,1.213333,2
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.1875,1.041988,2
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.413793,1.210316,0
4,4,183,233,9,18,3,3,10,0,19,20,0,1,0,0,0.448276,1.1656739999999999,0
4,4,183,233,9,18,3,3,10,0,19,20,2,1,0,0,0.21839099999999997,1.203553,0
4,0,183,0,9,0,3,3,0,0,123,20,0,1,0,0,0.0,1.000415,7
4,4,183,233,9,18,3,3,10,0,19,20,2,1,1,0,2.1034479999999998,1.0724479999999998,0
4,4,183,233,9,18,3,1,10,0,19,20,2,1,0,0,9.1875,1.164196,2
